,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
1475,article,who.int,https://www.who.int/news-room/detail/14-04-2020-first-un-solidarity-flight-departs-addis-ababa-carrying-vital-covid-19-medical-supplies-to-all-african-nations,"""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations""","""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations""",the first united nations solidarity flight is scheduled to leave addis ababa ethiopia today from there the aircraft will transport the vital medical cargo to all countries in africa where supplies are desperately needed to contain the spread of covid-19. who cargo is being transported by the united nations world food programme wfp and includes face shields gloves goggles gowns masks medical aprons and thermometers as well as ventilators. the cargo also includes a large quantit. ,the first united nations solidarity flight is scheduled to leave addis ababa ethiopia today from there the aircraft will transport the vital medical cargo to all countries in africa where supplies are desperately needed to contain the spread of covid-19 .. ,,""""""
1476,article,who.int,https://www.who.int/news-room/feature-stories/detail/iraq-produces-covid-19-laboratory-supplies-to-test-cases-more-rapidly,"""Iraq produces COVID-19 laboratory supplies to test cases more rapidly""","""Iraq produces COVID-19 laboratory supplies to test cases more rapidly""",due to the global shortage who and the covid-19 crisis cell of basrah university in southern iraq have successfully produced urgently needed laboratory supplies to speed up testing of suspected cases. the university manufacturing team produced more than 1620 vtm in addition to 3200 nasal swabs. this new production along with the reverse transcriptase prc rt pcr kits provided by who has facilitated the testing of hundreds of suspected cases in southern iraq. the basrah crisis cell has al. ,,,""""""
1477,article,who.int,https://www.who.int/news-room/detail/27-02-2020-a-joint-statement-on-tourism-and-covid-19---unwto-and-who-call-for-responsibility-and-coordination,"""A Joint Statement on Tourism and COVID-19 - UNWTO and WHO Call for Responsibility and Coordination""","""A Joint Statement on Tourism and COVID-19 - UNWTO and WHO Call for Responsibility and Coordination""",as the current outbreak of the coronavirus disease covid-19 continues to develop the world health organization who and the world tourism organization unwto are committed to working together in guiding the travel and tourism sectors response to covid-19. on 30 january 2020 the director general of the world health organization who declared the outbreak of covid-19 to be a public health emergency of international concern and issued a set of temporary recommendations. who did not recomme. ,as the current outbreak of the coronavirus disease covid-19 continues to develop the world health organization who and the world tourism organization unwto are committed to working together in guiding the travel and tourism sectors response to covid-19.on 30 january 2020 the director general of the world health organization who declared the outbreak of covid-19 to be a public health emergency of international concern and issued a set of temporary recommendations. who did not recommend any travel or trade restriction based on the current information available. who is working closely with global experts governments and partners to rapidly expand scientific knowledge on this new virus to track the spread and virulence of the virus and to provide advice to countries and the global community on measures to protect health and prevent the spread of this outbreak.cooperation is keythe tourism sector is fully committed to putting people and their well being first. international cooperation is vital for ensuring the sector can effectively contribute to the containment of covid-19. unwto and who are working in close consultation and with other partners to assist states in ensuring that health measures be implemented in ways that minimize unnecessary interference with international traffic and trade.tourisms response needs to be measured and consistent proportionate to the public health threat and based on local risk assessment involving every part of the tourism value chain public bodies private companies and tourists in line with who s overall guidance and recommendations.unwto and who stand ready to work closely with all those communities and countries affected by the current health emergency to build for a better and more resilient future. travel restrictions going beyond these may cause unnecessary interference with international traffic including negative repercussions on the tourism sector.at this challenging time unwto and who join the international community in standing in solidarity with affected countries. ,,""""""
1478,article,who.int,https://www.who.int/news-room/detail/16-03-2020-icc-who-joint-statement-an-unprecedented-private-sector-call-to-action-to-tackle-covid-19,"""ICC-WHO Joint Statement: An unprecedented private sector call to action to tackle COVID-19""","""ICC-WHO Joint Statement: An unprecedented private sector call to action to tackle COVID-19""",in a coordinated effort to combat the coronavirus covid-19 pandemic the international chamber of commerce icc and the world health organization who have agreed to work closely to ensure the latest and most reliable information and tailored guidance reaches the global business community. the covid-19 pandemic is a global health and societal emergency that requires effective immediate action by governments individuals and businesses. all businesses have a key role to play in minimising the. ,in a coordinated effort to combat the coronavirus covid-19 pandemic the international chamber of commerce icc and the world health organization who have agreed to work closely to ensure the latest and most reliable information and tailored guidance reaches the global business community.the covid-19 pandemic is a global health and societal emergency that requires effective immediate action by governments individuals and businesses. all businesses have a key role to play in minimising the likelihood of transmission and impact on society. early bold and effective action will reduce short- term risks to employees and long term costs to businesses and the economy.to aid this collective effort icc will regularly send updated advice to its network of over 45 million businesses so that businesses everywhere can take informed and effective action to protect their workers customers and local communities and contribute to the production and distribution of essential supplies.icc will also contribute to enhancing information flows on the coronavirus outbreak by surveying its global private sector network to map the global business response. this will both encourage businesses to adopt appropriate precautionary approaches and generate new data and insights to support national and international government efforts.as an immediate priority businesses should be developing or updating readying or implementing business continuity plans. business continuity plans should aim to reduce transmission including by promoting understanding of the disease its symptoms and appropriate behavior among employees setting up a reporting system for any cases and contacts preparing essentials limiting travel and physical connectivity and planning for measures such as teleworking when necessary. calls to actionicc strongly endorses who s call on national governments everywhere to adopt a whole of- government and whole of society approach in responding to the covid-19 pandemic. reducing the further spread of covid-19 and mitigating its impact should be a top priority for heads of state and government. political action should be coordinated with actors in the private sector and civil society to maximize reach of messaging and effectiveness.governments should commit to making available all necessary resources to combat covid-19 with the minimum of delay and to ensure that cross border medical and other essential goods supply chains are able to function effectively and efficientlyicc and the who encourage national chambers of commerce to work closely with un country teams including who country offices where they exist and to designate mutual focal points to coordinate this collaboration.icc encourages its members to support their countrys national response efforts and to contribute to the global response efforts coordinated by the who through www.covid19responsefund.org.as the pandemic evolves icc secretary general john w.h denton ao and who director general dr tedros adhanom ghebreyesus will continue to coordinate their efforts.essential information on the covid-19 pandemic can be found on the who s dedicated site. ,,""""""
1479,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-advice---staying-safe-during-season-of-religious-and-cultural-events-amid-the-covid-19-outbreak,"""WHO advice - staying safe during season of religious and cultural events, amid the COVID-19 outbreak""","""WHO advice - staying safe during season of religious and cultural events, amid the COVID-19 outbreak""",who has issued guidance on mass gatherings with tools that help countries assess risks and determine if events should be cancelled or modified. who also published guidance specifically for religious leaders and faith based groups in the context of covid-19. the new guidance aims to help them better protect their communities throughout the pandemic. the guidance also includes information on safely holding gatherings where they are permitted using technology to maintain community and continue wor. ,,,""""""
1480,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-paho-support-s-haiti-s-covid-19-preparedness-efforts,"""WHO/PAHO support’s Haiti’s COVID-19 preparedness efforts""","""WHO/PAHO support’s Haiti’s COVID-19 preparedness efforts""",the haitian government is stepping up preparedness for a possible response to covid-19. the prime minister joseph jouthe met with representatives of the who paho office to discuss the actions needed focused in improving access to health services and hospitals to provide care for all who need it. to support the response who paho provided 500 test kits for covid-19 and training on laboratory diagnosis and detection of the disease. the prime minister affirmed commitment to increase funding for. ,,,""""""
1481,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-europe-preventing-covid-19-spread-in-prisons,"""WHO Europe: preventing COVID-19 spread in prisons""","""WHO Europe: preventing COVID-19 spread in prisons""",who europe published interim guidance on how to deal with the coronavirus disease covid-19 in prisons and other places of detention entitled preparedness prevention and control of covid-19 in prisons and other places of detention. the guidance provides useful information to staff and health care providers working in prisons and to prison authorities. it explains how to prevent and address a potential disease outbreak and stresses important human rights elements that must be respected in. ,,,""""""
1482,article,who.int,https://www.who.int/news-room/feature-stories/detail/new-who-tools-for-supplies-and-to-help-hospitals-manage-surge-in-covid-19-patients,"""New WHO tools for supplies and to help hospitals manage surge in COVID-19 patients""","""New WHO tools for supplies and to help hospitals manage surge in COVID-19 patients""",to gauge the need for supplies equipment and health work force requirements during the covid-19 pandemic who has developed a suite of complimentary surge calculators -- one for supplies and two for health workforce. covid-19 essential supplies forecasting tool projects essential supply needs including the estimation of personal protective equipment diagnostic equipment biomedical equipment for case management essential drugs for supportive care and consumable medical supplies. the hea. ,,,""""""
1483,article,who.int,https://www.who.int/news-room/detail/25-03-2020-who-urges-countries-to-ensure-the-continuity-of-malaria-services-in-the-context-of-the-covid-19-pandemic,"""WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic""","""WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic""",the covid-19 pandemic is testing the resilience of robust health systems around the world. recognizing the heavy toll that malaria exacts on vulnerable populations in sub saharan africa as well as the regions fragile health infrastructure who underlines the critical importance of sustaining efforts to prevent detect and treat malaria. as covid-19 continues its rapid spread who would like to send a clear message to malaria affected countries in africa said dr pedro alonso director of th. ,the covid-19 pandemic is testing the resilience of robust health systems around the world. recognizing the heavy toll that malaria exacts on vulnerable populations in sub saharan africa as well as the regions fragile health infrastructure who underlines the critical importance of sustaining efforts to prevent detect and treat malaria. ,,""""""
1484,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-delivers-advice-and-support-for-older-people-during-covid-19,"""WHO delivers advice and support for older people during COVID-19""","""WHO delivers advice and support for older people during COVID-19""",who europe held the second in a new series of weekly online media briefings and facebook live event to keep journalists and broadcasters across the european region up to date with the latest news and developments in the global effort to beat coronavirus. the covid-19 pandemic is impacting the global population in drastic ways. in many countries older people are facing the most threats and challenges at this time. although all age groups are at risk of contracting covid-19 older people face si. ,,,""""""
1485,article,who.int,https://www.who.int/news-room/detail/31-03-2020-medical-product-alert-n-3-2020,"""Medical Product Alert N°3/2020""","""Medical Product Alert N°3/2020""",this medical product alert warns consumers healthcare professionals and health authorities against a growing number of falsified medical products that claim to prevent detect treat or cure covid-19. the coronavirus disease covid-19 pandemic caused by the virus sars cov-2 has increased demand for medicines vaccines diagnostics and reagents all related to covid-19 creating an opportunity for ill intended persons to distribute falsified medical products due diligence is required from al. ,"this medical product alert relates to a confirmed falsified human immunodeficiency virus hiv in vitro diagnostic medical device ivd that has been identified circulating in guyana and kenya. through its global surveillance and monitoring system gsms for substandard falsified medical products who was informed that at least 8,240 falsified rapid diagnostic tests to detect hiv-1/2 have been distributed in guyana at end user level. the product is uni gold hiv and claims to be manufactured by trinity biotech plc. subsequent reports revealed that the same falsified product is also circulating in kenya.uni gold hiv is a single use rapid diagnostic test an immunoassay for the qualitative detection of antibodies to hiv-1 and hiv-2 in serum plasma and whole blood. uni gold hiv is intended for use in point of care settings as an aid in diagnosis of hiv-1 and hiv-2 infection.the who testing strategy recommends three hiv reactive test results to confirm an hiv positive status in a patient. the use of this falsified uni gold hiv subject of who medical product alert n2 of 2020 is likely to lead to delayed diagnosis of hiv status.table 1 specific details of the falsified product uni gold hiv subject of who medical product alert n2 of 2020product nameuni gold hivlot numberhiv7120026expiry date5 dec 2020stated manufacturertrinity biotechthe packaging of this falsified hiv test kit is in english.the genuine manufacturer trinity biotech plc has confirmed that they did not manufacture the falsified product in table 1.genuine lot hiv7120026 was made by trinity biotech plc and expired in 2019.the expiry date is incorrect and does not correspond with their batch manufacturing records.photographs and advice to the public are available below.figure 1 falsified uni gold hiv lot number hiv7120026 displaying falsified expiry datefigure 2 falsified uni gold hiv displaying labelling inconsistenciesadvice on action to be taken by end users please check to see if any uni gold hiv test kits in your facility have lot number hiv7120026.if you are in possession of these falsified test kits with lot number hiv7120026 please do not use.please immediately contact the organization that supplied you with the product either your hiv testing programme nongovernmental organization or local distributor).please contact trinity biotech plcphone +353 1 276 9800e mail hiv@trinitybiotech.complease contact your national health authoritiesall medical products must be obtained from authentic and reliable sources. their authenticity and condition should be carefully checked.advice on action to be taken by national health authorities who requests increased scrutiny within the supply chains of all countries particularly at testing sites health facilities community based clinical laboratories medical stores warehouses and at the facilities of relevant economic operators agents authorized representatives distributors wholesalers etc.).if these falsified test kits with lot number hiv7120026 are discovered please do not use.national health authorities are asked to immediately inform who if these falsified products are discovered in their country using the who ivd complaint form.if you have any information concerning the manufacture distribution or supply of this product please contact rapidalert@who.int who global surveillance and monitoring system for substandard and falsified medical products for further information please visit our website https://www.who.int/medicines/regulation/ssffc/en/. ",,""""""
1486,article,who.int,https://www.who.int/news-room/detail/03-04-2020-digital-technology-for-covid-19-response,"""Digital technology for COVID-19 response""","""Digital technology for COVID-19 response""",who has received overwhelming pro bono support from technology companies to fight the covid-19 pandemic. on 2 april 30 of the worlds leading digital technology experts gathered in a virtual roundtable to help advance who s collaborative response to covid-19. this pandemic has triggered an unprecedented demand for digital health technology solutions and has revealed successful solutions such as for population screening tracking the infection prioritizing the use and allocation of resources. ,the pandemic has triggered an unprecedented demand for digital health technology solutions and has revealed successful solutions such as for population screening tracking the infection prioritizing the use and allocation of resources and designing targeted responses .. ,,""""""
1487,article,who.int,https://www.who.int/news-room/commentaries/detail/modes-of-transmission-of-virus-causing-covid-19-implications-for-ipc-precaution-recommendations,"""Modes of transmission of virus causing COVID-19: implications for IPC precaution recommendations""","""Modes of transmission of virus causing COVID-19: implications for IPC precaution recommendations""",this version updates the 27 march publication by providing definitions of droplets by particle size and adding three relevant publications. modes of transmission of the covid-19 virus respiratory infections can be transmitted through droplets of different sizes when the droplet particles are 5 10 m in diameter they are referred to as respiratory droplets and when then are 5 m in diameter they are referred to as droplet nuclei.1 according to current evidence covid-19 virus is primarily t. ,scientific brief. ,,""""""
1488,article,who.int,https://www.who.int/news-room/detail/30-03-2020-who-releases-guidelines-to-help-countries-maintain-essential-health-services-during-the-covid-19-pandemic,"""WHO releases guidelines to help countries maintain essential health services during the COVID-19 pandemic""","""WHO releases guidelines to help countries maintain essential health services during the COVID-19 pandemic""",the covid-19 pandemic is straining health systems worldwide. the rapidly increasing demand on health facilities and health care workers threatens to leave some health systems overstretched and unable to operate effectively. previous outbreaks have demonstrated that when health systems are overwhelmed mortality from vaccine preventable and other treatable conditions can also increase dramatically. during the 2014 2015 ebola outbreak the increased number of deaths caused by measles malaria hi. ,the covid-19 pandemic is straining health systems worldwide. the rapidly increasing demand on health facilities and health care workers threatens to leave some health systems overstretched and unable to operate effectively. ,,""""""
1489,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-in-africa-holds-first-hackathon-for-covid-19,"""WHO in Africa holds first ‘hackathon’ for COVID-19""","""WHO in Africa holds first ‘hackathon’ for COVID-19""",the world health organization who regional office for africa hosted its first virtual hackathon bringing together 100 leading innovators from across sub saharan africa in a bid to pioneer creative local solutions to the covid-19 pandemic and address critical gaps in the regional response. proposed solution uses a mobile platform that incorporates screening at the community level mass testing and validation as well as the mapping of risk levels in different areas in real time for stakeholde. ,,,""""""
1490,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-delegation-concludes-covid-19-technical-mission-to-egypt,"""WHO delegation concludes COVID-19 technical mission to Egypt""","""WHO delegation concludes COVID-19 technical mission to Egypt""",a team of experts from the world health organization who concluded a covid-19 technical support mission to egypt on 25 march 2020. the objectives of the mission were to understand the current situation review ongoing response activities provide on site technical support as needed and identify strengths and gaps to guide response priorities. considerable efforts have been made by the government in allocating additional dedicated human and financial resources needed to contain the outbreak. ,,,""""""
1491,article,who.int,https://www.who.int/news-room/feature-stories/detail/support-for-lao-pdr-s-response-to-covid-19,"""Support for Lao PDR’s response to COVID-19""","""Support for Lao PDR’s response to COVID-19""",who experts and partners are assisting the lao ministry of health in all aspects of preparedness and response. these include sourcing medical equipment such as ventilators and laboratory equipment and medical supplies such as masks eye protectors and other protective equipment plus the materials needed to test. providing guidance and training on use of medical equipment and supplies. technical support for preparedness planning for detection of covid-19 cases contact tracing and labor. ,,,""""""
1492,article,who.int,https://www.who.int/news-room/feature-stories/detail/an-online-platform-for-covid-19-guidance-and-research-for-the-americas-region,"""An online platform for COVID-19 guidance and research for the Americas region""","""An online platform for COVID-19 guidance and research for the Americas region""",this new searchable database provides access to technical guidelines scientific publications and ongoing research protocols from the americas and affected countries worldwide regarding the coronavirus disease covid-19 pandemic. recommendations and guidance from the pan american health organization and the world health organization are also included making it a useful platform of trusted information for decision and policy making authorities researchers health professionals and individua. ,,,""""""
1493,article,who.int,https://www.who.int/news-room/detail/07-03-2020-who-statement-on-cases-of-covid-19-surpassing-100-000,"""WHO statement on cases of COVID-19 surpassing 100 000""","""WHO statement on cases of COVID-19 surpassing 100 000""",as of todays reports the global number of confirmed cases of covid-19 has surpassed 100 000. as we mark this sombre moment the world health organization who reminds all countries and communities that the spread of this virus can be significantly slowed or even reversed through the implementation of robust containment and control activities. china and other countries are demonstrating that spread of the virus can be slowed and impact reduced through the use of universally applicable actions. ,as of todays reports the global number of confirmed cases of covid-19 has surpassed 100 000. as we mark this sombre moment the world health organization who reminds all countries and communities that the spread of this virus can be significantly slowed or even reversed through the implementation of robust containment and control activities. ,,""""""
1494,article,who.int,https://www.who.int/news-room/commentaries/detail/off-label-use-of-medicines-for-covid-19,"""Off-label use of medicines for COVID-19""","""Off-label use of medicines for COVID-19""",no pharmaceutical products have yet been shown to be safe and effective for the treatment of covid-19. however a number of medicines have been suggested as potential investigational therapies many of which are now being or will soon be studied in clinical trials including the solidarity trial co sponsored by who and participating countries. in many countries doctors are giving covid-19 patients medicines that have not been approved for this disease. the use of licensed medicines for indicat. ,scientific brief. ,,""""""
1495,article,who.int,https://www.who.int/news-room/feature-stories/detail/health-system-response-monitor-who-new-tool-analyses-covid-19-response-measures-across-european-countries,"""Health System Response Monitor: WHO new tool analyses COVID-19 response measures across European countries""","""Health System Response Monitor: WHO new tool analyses COVID-19 response measures across European countries""",the covid-19 health system response monitor hsrm is a new online platform to provide countries and stakeholders in the who european region with evidence of how national health systems are responding to the covid-19 pandemic. hsrm currently includes up to date information for the following countries more countries will be added to the platform. the new website will systematically map and analyse health system responses to the pandemic across the region. it is a joint undertaking between the. ,,,""""""
1496,article,who.int,https://www.who.int/news-room/feature-stories/detail/first-un-solidarity-flight-departs-addis-ababa-carrying-vital-covid-19-medical-supplies-to-all-african-nations,"""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations""","""First UN solidarity flight departs Addis Ababa carrying vital COVID-19 medical supplies to all African nations""",the first united nations solidarity flight to addis ababa transported the vital medical cargo to all countries in africa where supplies are desperately needed to contain the spread of covid-19. who cargo was transported by the united nations world food programme wfp and included one million face masks as well as personal protective equipment such as face shields gloves goggles gowns medical aprons enough to protect health workers who are treating more than 30 000 patients across the. ,,,""""""
1497,article,who.int,https://www.who.int/news-room/detail/07-04-2020-who-lists-two-covid-19-tests-for-emergency-use,"""WHO lists two COVID-19 tests for emergency use""","""WHO lists two COVID-19 tests for emergency use""",who has listed the first two diagnostic tests for emergency use during the covid-19 pandemic. the move should help increase access to quality assured accurate tests for the disease. it also means that the tests can now be supplied by the united nations and other procurement agencies supporting the covid-19 response. both in vitro diagnostics the tests are genesig real time pcr coronavirus covid-19 and cobas sars cov-2 qualitative assay for use on the cobas 6800/8800 systems. the emergenc. ,who has listed the first two diagnostic tests for emergency use during the covid-19 pandemic. the move should help increase access to quality assured accurate tests for the disease. it also means that the tests can now be supplied by the united nations and other procurement agencies supporting the covid-19 response.both in vitro diagnostics the tests are genesig real time pcr coronavirus covid-19 and cobas sars cov-2 qualitative assay for use on the cobas 6800/8800 systems. the emergency use listing of these products will enable countries to increase testing with quality assured diagnostics says dr maringela simo who assistant director general for medicines and health products. facilitating access to accurate tests is essential for countries to address the pandemic with the best tools possible. the emergency use listing procedure eul was established to expedite the availability of diagnostics needed in public health emergency situations. it is intended to help procurement agencies and countries navigate the large presence of different devices on the market and by assessing them provides assurance of the products quality and performance. the genesig real time pcr coronavirus covid-19 primerdesign united kingdom is an open system more suitable for laboratories with moderate sample testingcapacity while the cobas sars cov-2 for use on the cobas 6800/8800 systems roche united states of america is a closed system assay for larger laboratories. eul listed products https://www.who.int diagnostics_laboratory/200407_eul_sars_cov2_product_list.pdf?ua=1roche test https://www.who.int/diagnostics_laboratory/eul_0504-046-00_cobas_sars_cov2_qualitative_assay_ifu.pdf?ua=1primerdesign test https://www.who.int/diagnostics_laboratory/eul_0489_185_00_path_covid19_ce_ivd_ifu_issue_2.0.pdf?ua=1. ,,""""""
1498,article,who.int,https://www.who.int/news-room/detail/08-04-2020-joint-leader-s-statement---violence-against-children-a-hidden-crisis-of-the-covid-19-pandemic,"""Joint Leader's statement - Violence against children: A hidden crisis of the COVID-19 pandemic""","""Joint Leaders' statement - Violence against children: A hidden crisis of the COVID-19 pandemic""",the covid-19 pandemic is having a devastating impact across the world. efforts to contain the coronavirus are vital to the health of the worlds population but they are also exposing children to increased risk of violence including maltreatment gender based violence and sexual exploitation. as leaders of organisations committed to ending violence against children we come together in solidarity to share our deep concern call for action and pledge our support to protect children from violen. ,the covid-19 pandemic is having a devastating impact across the world. efforts to contain the coronavirus are vital to the health of the worlds population but they are also exposing children to increased risk of violence including maltreatment gender based violence and sexual exploitation. as leaders of organisations committed to ending violence against children we come together in solidarity to share our deep concern call for action and pledge our support to protect children from violence and reduce the impact of covid-19 on children in every country and community. a third of the global population is on covid-19 lockdown and school closures have impacted more than 1.5 billion children. movement restrictions loss of income isolation overcrowding and high levels of stress and anxiety are increasing the likelihood that children experience and observe physical psychological and sexual abuse at home particularly those children already living in violent or dysfunctional family situations. and while online communities have become central to maintain many childrens learning support and play it is also increasing their exposure to cyberbullying risky online behavior and sexual exploitation.the situation is aggravated by childrens lack of access to schoolfriends teachers social workers and the safe space and services that schools provide. the most vulnerable children including refugees migrants and children who are internally displaced deprived of liberty living without parental care living on the street and in urban slums with disabilities and living in conflict affected areas are a particular concern. for many growing economic vulnerability will increase the threat of child labour child marriage and child trafficking. we must act now. together we call on governments the international community and leaders in every sector to urgently respond with a united effort to protect children from the heightened risk of violence exploitation and abuse as part of the broader response to covid-19.governments have a central role to play. they must ensure that covid-19 prevention and response plans integrate age appropriate and gender sensitive measures to protect all children from violence neglect and abuse. child protection services and workers must be designated as essential and resourced accordingly. working with and supporting governments our collective response must include maintaining essential health and social welfare services including mental health and psychosocial support providing child protection case management and emergency alternative care arrangements ensuring social protection for the most vulnerable children and households continuing care and protection for children in institutions and communicating with and engaging parents caregivers and children themselves with evidence based information and advice. national helplines school counsellors and other child friendly reporting mechanisms enable children in distress to reach out for help and must be adapted to the challenges of covid-19. given the heightened risks of online harms technology companies and telecoms providers must do everything they can to keep children safe online. this includes providing access to cost free child helplines age appropriate services and safe e education platforms and using their platforms to share child online safety advice. they must also do more to detect and stop harmful activity against children online including grooming and the creation and distribution of child sexual abuse images and videos. as global organisations working to end violence against children we will continue to advocate for and invest in effective child protection solutions. we will collectively develop and share technical resources and guidance for policymakers practitioners parents caregivers and children themselves. and we will support the courageous health child protection and humanitarian professionals working around the clock to keep children safe during these unprecedented times. in recent years the global community has made significant gains in protecting children from violence. we must not allow those gains to be lost during the current turmoil. we must do all we can to keep children safe now. and we must plan ahead together so that once the immediate health crisis is over we can get back on track towards the goal of ending all forms of violence abuse and neglect of children. ,,""""""
1499,article,who.int,https://www.who.int/news-room/commentaries/detail/advice-on-the-use-of-point-of-care-immunodiagnostic-tests-for-covid-19,"""Advice on the use of point-of-care immunodiagnostic tests for COVID-19""","""Advice on the use of point-of-care immunodiagnostic tests for COVID-19""",in response to the growing covid-19 pandemic and shortages of laboratory based molecular testing capacity and reagents multiple diagnostic test manufacturers have developed and begun selling rapid and easy to use devices to facilitate testing outside of laboratory settings. these simple test kits are based either on detection of proteins from the covid-19 virus in respiratory samples e.g. sputum throat swab or detection in blood or serum of human antibodies generated in response to infecti. ,scientific brief. ,,""""""
1500,article,who.int,https://www.who.int/news-room/feature-stories/detail/china-shows-covid-19-responses-must-be-tailored-to-the-local-context,"""“China shows COVID-19 responses must be tailored to the local context”""","""“China shows COVID-19 responses must be tailored to the local context”""",the who country office in china supported by the regional office for the western pacific and global headquarters has provided the government of china with technical advice on detection testing isolation and quarantine measures to support a rapid response to contain the outbreak since the start. who works closely with chinese experts and other partners to better understand the virus and ensure all players work together in collaboration. who plays a critical role in providing advice to the p. ,,,""""""
1501,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-calls-for-urgent-aggressive-actions-to-combat-covid-19-as-cases-soar-in-south-east-asia-region,"""WHO calls for urgent, aggressive actions to combat COVID-19, as cases soar in South-East Asia Region""","""WHO calls for urgent, aggressive actions to combat COVID-19, as cases soar in South-East Asia Region""",the world health organization called on member states in south east asia region to urgently scale up aggressive measures to combat covid-19 as confirmed cases cross 480 and the disease claims eight lives. the situation is evolving rapidly. we need to immediately scale up all efforts to prevent the virus from infecting more people said dr poonam khetrapal singh regional director who south east asia region. eight of the 11 countries of who south east asia region have confirmed cases of covi. ,,,""""""
1502,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-paho-prepares-barbados-for-covid-19-testing,"""WHO/PAHO Prepares Barbados for COVID-19 Testing""","""WHO/PAHO Prepares Barbados for COVID-19 Testing""",who paho is implementing a comprehensive plan to support country preparedness efforts for the outbreak associated with the new coronavirus covid-19. virus detection requires high complexity tests that identify the specific genetic fingerprint of the virus. to support the implementation of the virus detection in barbados who paho conducted trainings at the best dos santos public health laboratory. the two day training which commenced on 10 february 2020 was facilitated by virologist dr lione. ,,,""""""
1503,article,who.int,https://www.who.int/news-room/feature-stories/detail/azerbaijan-steps-up-covid-19-preparedness-and-readiness-measures,"""Azerbaijan steps up COVID-19 preparedness and readiness measures""","""Azerbaijan steps up COVID-19 preparedness and readiness measures""",azerbaijan is 1 of the 17 countries in the who european region that is receiving personal protective equipment and laboratory testing kits from who with a first round in february and a second one currently being shipped. who deployed experts to the country for a mission to support preparedness and response. during the five day mission the team visited national and regional hospitals laboratories discussed the national plan to detect and treat people with covid-19. the team also worked with. ,,,""""""
1504,article,who.int,https://www.who.int/news-room/feature-stories/detail/scaling-up-contract-tracing-to-combat-covid-19-in-kenya,"""Scaling up contract tracing to combat COVID-19 in Kenya""","""Scaling up contract tracing to combat COVID-19 in Kenya""","when kenya announced the countrys first case of covid-19 the government shifted swiftly into response mode. with the help of who the kenyan government had already created four rapid response teams in the ministry of healths emergency operations centre set up a hotline and established a coronavirus isolation and treatment unit at kenyatta national referral hospital. dr. jackson njoroge is one of 1,500 clinicians trained as a rapid responder to the outbreak. as dr. njoroge checked the perso. ",,,""""""
1505,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-launches-a-chatbot-powered-facebook-messenger-to-combat-covid-19-misinformation,"""WHO launches a chatbot on Facebook Messenger to combat COVID-19 misinformation""","""WHO launches a chatbot on Facebook Messenger to combat COVID-19 misinformation""",in an effort to better inform the world about codiv-19 the who has launched a facebook messenger version of its who health alert platform offering instant and accurate information about covid-19 via facebooks global reach. the who s health alert interactive service can now be accessed in english french spanish and arabic through who s official facebook page by selecting send message or through the dedicated messenger link. the who health alert service has already reached 12 million. ,,,""""""
1506,article,who.int,https://www.who.int/news-room/feature-stories/detail/who-updates-covid-19-dashboard-with-better-data-visualization,"""WHO updates COVID-19 dashboard with better data visualization""","""WHO updates COVID-19 dashboard with better data visualization""",who has released a substantial update to its covid-19 information dashboard. it allows access to current and reliable data on covid-19 cases submitted directly to who by countries. the upgrade was developed and supported by the who technology for covid-19 initiative a pro bono collaboration of technology companies brought together by who to fight the pandemic. a prominent new feature is the release of the mobile friendly version. in addition the dashboard has a clean and modern interface and. ,,,""""""
1507,article,who.int,https://www.who.int/news-room/feature-stories/detail/global-more-than-500-000-responders-have-signed-up-on-who-s-online-covid-19-courses,"""GLOBAL: More than 500,000 responders have signed up on WHO’s online COVID-19 courses""","""GLOBAL: More than 500,000 responders have signed up on WHO’s online COVID-19 courses""",real time training during global emergencies is critical for effective preparedness and response. the covid-19 channel provides learning resources for health professionals decision makers and the public for the outbreak of coronavirus disease covid-19. as the outbreak continues to evolve new resources will be added and existing courses will be updated to best reflect the changing context. please visit the covid-19 national languages channel to access the courses in additional languages. ,,,""""""
