,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
4397,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/parental-resource-kit/scavenger-hunt.html,At-Home Scavenger Hunt,"""COVID-19 and Your Health""",ready. set go. children adolescents and adults can join this fun at home scavenger hunt. after finding each item talk about its importance in keeping children and families safe and healthy. special playtimes can help parents build strong nurturing relationships with their children. scavenger hunts can be fun activity for children adolescents and adults. consider age of participants where you are playing and type of items you will be looking for. this at home scavenger hunt. ,children adolescents and adults can join this fun at home scavenger hunt. after finding each item talk about its importance in keeping children and families safe and healthy. ,2/11/20,"""children, family, learning, prevention, game, educational, parental, parents, child, fun, activity, COVID-19, Going Out & Daily Activities"""
4398,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/community/outdoor-farmers-markets.html,Considerations for Outdoor Farmers Markets,"""Communities, Schools, Workplaces, & Events""",farmers market managers should consider recommendations below to help ensure safe access to food while helping prevent spread of covid-19. covid-19 pandemic has brought new challenges to food security in united states. access to healthy food options and nutrition are important part of overall physical and mental health. across united states farmers markets have been named essential service because of their role in supporting local farms and providing communities acces. ,recommendations for farmers market managers to help ensure safe access to food while helping prevent spread of covid-19 .. ,4/30/20,"""farmers market; outdoor market; covid-19; food handling, Coronavirus [CoV], Farmers Markets"""
4399,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/children/protect-children.html,Help Stop the Spread of COVID-19 in Children,"""COVID-19 and Your Health""",make sure your child washes their hands often with soap and water for at least 20 seconds. read more and watch video on how to wash hands correctly. if soap and water are not readily available make sure your child uses hand sanitizer that contains at least 60 alcohol. teach your child to cover all surfaces of their hands with hand sanitizer and rub their hands together until they feel dry. if your child is under 6 years of age supervise them when they use hand sanitizer. you as paren. ,,2/11/20,"""Cleaning/ Disinfecting/Sanitizing, Prevention & Infection Control, Going Out & Daily Activities"""
4400,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/children.html,Keep Children Healthy during the COVID-19 Outbreak,"""COVID-19 and Your Health""",wash your hands with soap and water for 20 seconds and encourage your child to do same. read more and watch video on how to wash hands correctly. if soap and water are not available use hand sanitizer that contains at least 60 alcohol. teach your child to cover all surfaces of their hands with hand sanitizer and rub their hands together until they feel dry. if your child is under 6 years of age supervise them when they use hand sanitizer. make sure everyone in your household wears. ,information to keep children healthy and safe from covid-19 .. ,2/11/20,"""Children, parents, tips, COVID-19, coronavirus disease 2019, school dismissal, play date, older adult, risk, school closure, Prevention & Infection Control, Going Out & Daily Activities"""
4401,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/business-employers/infographic-workplace-violence.html,Infographic: Basic do’s and don’ts for employees to prevent workplace violence,"""Communities, Schools, Workplaces, & Events""",basic dos and donts for employees to prevent workplace violence do attend all employer provided training on how to recognize avoid and respond to potentially violent situations. do report perceived threats or acts of violence to your manager or supervisor following any existing policies that may be in place. do remain aware of and support coworkers and customers if threatening or violent situation occurs. do nt argue with customer if they make threats or become violent. if needed g. ,infographic basic dos and donts for employees to prevent workplace violence. ,4/30/20,"""COVID-19, coronavirus, workplace violence, Coronavirus [CoV], Disease Information, Prevention, Workplace Violence"""
4402,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/videos/community/considerations-women-resources.html,COVID-19 Partner Update Call - Women,"""Coronavirus Disease 2019 (COVID-19)""",centers for disease control and prevention. cdc twenty four seven. saving lives protecting people. ,information on covid-19 partner update call women caregiving and covid-19 delicate balancing act. ,2/11/20,"""cdc, partner call, women, caregiving, covid-19, coronavirus, Coronavirus [CoV], COVID-19, Caregiver, Women's Health, Health Partnerships"""
4403,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/global-covid-19/home-based-care.html,Engaging Community Health Workers to Support Home-based care for people with COVID-19 in low-resource settings,"""Coronavirus Disease 2019 (COVID-19)""",document purpose this document provides suggestions for how community health workers chws can support home based care in low resource settings including different actions chws can implement to support patients their families and their communities during covid-19 and how to identify which people are eligible for home based care. these suggestions can be adapted to follow national or local guidelines and to account for local context. intended audience these considerations are intended for. ,this document provides suggestions for how community health workers can support home based care in low resource settings including different actions community health workers can take to support patients their families and their communities during covid-19 and how to identify which people are eligible for home based care .. ,2/11/20,"""Coronavirus, COVID, COVID-19, medical care, home care, community health workers, low resource, global, international, Coronavirus [CoV], Healthcare Workers"""
4404,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/global-covid-19/emergency-shelters-low-resource-global.html,Emergency Shelters in Disaster Response in Global,"""Coronavirus Disease 2019 (COVID-19)""",individuals housed in emergency shelters in response to disasters such as shared living spaces and sanitary facilities may be exposed to crowded conditions. emergency managers shelter coordinators and managers and public health professionals should understand risk of introduction and spread of sars cov-2 virus that causes covid-19 and other infectious diseases in these settings. this document provides suggestions to assist disaster response shelter management and staff in takin. ,this document provides suggestions that can be considered by emergency shelter staff in global low resource settings to reduce risk of transmission of covid-19 during disaster response .. ,2/11/20,"""Emergencies, shelters, disaster response, displacement, COVID-19 mitigation measures, low resource settings, global, international, Coronavirus [CoV], Emergency Preparedness"""
4405,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/lab/resources/calculating-percent-positivity-faq.html,Frequently Asked Questions: Calculating Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) RT-PCR Laboratory Test Percent Positivity,"""Coronavirus Disease 2019 (COVID-19)""",high percent positivity occurs when many of test results among those being tested and reported in community are positive. this can mean that there are lot of infections in community or that only subset of community at greatest risk for sars cov-2 infection is being tested or there are reporting processes or delays that skew results e.g. prioritizing reporting of positive test results over negative results. percent positivity goes down when more people test. ,frequently asked questions for calculating severe acute respiratory syndrome coronavirus 2 sars cov-2 rt pcr laboratory test percent positivity. ,2/11/20,"""FAQ, Frequently Asked Questions, Calculating, Severe Acute Respiratory Syndrome Coronavirus 2, SARS-CoV-2, RT-PCR Laboratory Test, Percent Positivity, CDC, COVID-19, Coronavirus [CoV], Testing, Laboratory"""
4406,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/hcp/n95-other-respirators.html,N95 and Other Respirators,"""Coronavirus Disease 2019 (COVID-19)""",papr is air purifying respirator that can be used to protect healthcare personnel hcp who may be exposed to aerosolized pathogens causing acute respiratory infections. learn strategies to optimize supplies of paprs when supply is limited. ,learn how to optimize n95 and other respirators during shortages .. ,2/11/20,"""n95 for doctors during COVID-19, reuse Coronavirus [CoV], supply of n95, supply of respirators, supply of filtering facepiece respirators, supply of FFR, supply of n95 masks, n95 to protect nurses from COVID-19, n95 to protect health care staff from COVID-19​, PAPRs, Elastomeric Respirators, Clinical Care, Infection Control, Prevention, Personal Protective Equipment (PPE), Coronavirus [CoV]"""
4407,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/php/ta-note-transfer.html,Technical Assistance Note,"""Health Departments""",public health departments in united states are authorized to carry out public health functions within ascribed jurisdictions. authority and responsibility for case investigation and contact tracing resides with state tribal local and territorial health departments and is granted through legislation and regulation. us population is mobile. some people live in one jurisdiction and work in another. other people including critical infrastructure workers routinely travel through multiple. ,page provides guidance to health departments regarding critical points for consideration in transfer of covid-19 cases and contacts between health jurisdictions .. ,2/11/20,"""Case investigation, contact tracing, COVID-19, testing, guidance, plan, interjurisdictional, travel, city, county, states, territories, tribal nations, follow up, Coronavirus [CoV]"""
4408,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/parental-resource-kit/childhood.html,COVID-19 Parental Resources Kit – Childhood,"""COVID-19 and Your Health""",coronavirus disease covid-19 can affect children directly and indirectly. beyond getting sick many childrens social emotional and mental well being has been impacted by pandemic. trauma faced at this developmental stage may have long term consequences across their lifespan. cdcs covid-19 parental resource kit ensuring children and young peoples social emotional and mental well being can help support parents caregivers and other adults serving children and young people in recogni. ,childrens social emotional or mental well being maybe impacted by pandemic. learn what you can do to help ensure their well being. ,2/11/20,"""Coronavirus [CoV], COVID-19, Coronavirus, children, kids, children's mental health and COVID-19, helping children cope with COVID19, emotional support for children, children's well-being, effect on social well being, effect on emotional well being, effect on mental well being"""
4409,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/hcp/clinical-tips-for-healthcare-providers.html,Ten Clinical Tips on COVID-19 for Healthcare Providers Involved in Patient Care,"""Coronavirus Disease 2019 (COVID-19)""",centers for disease control and prevention. cdc twenty four seven. saving lives protecting people. ,find out some quick clinical tips for working with novel coronavirus 2019 covid-19 .. ,2/11/20,"""how to treat COVID-19, is COVID-19 curable, Coronavirus [CoV], Clinical Care, Infection Control, Preparedness Tools, Prevention, Symptoms, Testing, Treatment general"""
4410,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/faqs.html,Homelessness and COVID-19 FAQs,"""Communities, Schools, Workplaces, & Events""",homeless shelters can screen clients for symptoms of respiratory infections. clients who have symptoms may or may not have covid-19. make sure they have separate place they can safely stay within shelter or at alternate site in coordination with local health authorities. on site nurse or other clinical staff can help with clinical assessments. provide anyone who presents with symptoms with mask. use standard facility procedures to determine whether client needs immediate med. ,provides questions and answers about homelessness and covid-19 .. ,4/30/20,"""covid homeless, coronavirus homeless, homeless shelter, covid shelter, homeless covid, homelessness, homless coronavirus, homelessness faq, covid-19, coronavirus, Coronavirus [CoV], People Experiencing Homelessness"""
4411,article,cdc.gov,https://www.cdc.gov/media/releases/2020/s0915-dynamic-school-decision-making.html,CDC Releases Indicators for Dynamic School Decision-Making,"""Coronavirus Disease 2019""",today cdc released indicators to help schools make dynamic decisions about in person learning as local conditions evolve throughout pandemic. when coupled with local data about community spread these indicators are important tool to help local health officials school administrators and communities prepare plan and respond to covid-19. these indicators are latest resources cdc has provided for schools during covid-19 pandemic and they supplement previously released cdc guida. ,cdc public health news press releases government public health news medical and disease news story ideas photos .. ,,"""CDC,  saving lives,  protecting people,  health threats,  saving money,  secure nation,  US federal agency,  healthy choice,  science,  prevention, CDC Newsroom, Media Statement"""
4412,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/community/schools-childcare/indicators.html,Indicators for Dynamic School Decision-Making,"""Communities, Schools, Workplaces, & Events""",it is critical for schools to open as safely and as quickly as possible for in person learning. to enable schools to open and remain open it is important to adopt and correctly and consistently implement actions to slow spread of sars cov-2 virus that causes covid-19 not only inside school but also in community. this means that students families teachers school staff and all community members should take actions to protect themselves and others where they live work lear. ,state and local governments can use cdcs risk indicators to inform decisions about reopening schools during covid-19 .. ,4/30/20,"""school reopening, CDC, indicator, threshold, risk indicator, risk threshold, COVID-19, COVID 19 in schools, coronavirus, cases in schools, how to reopen schools, reopen school, covid schools, covid, covid and schools, Coronavirus [CoV], Schools"""
4413,article,cdc.gov,https://www.cdc.gov/library/covid19/091520_covidupdate.html,COVID-19 Science Update released: September 15,"""CDC Library: COVID-19 Science Update: 09/15/2020""",safety and immunogenicity of rad26 and rad5 vector based heterologous prime boost covid-19 vaccine in two formulations two open non randomised phase 1/2 studies from russiaexternal icon. logunov et al. lancet september 4 2020. after vaccination no serious adverse events occurred though mild adverse events were common including pain at injection site 58 hyperthermia 50 headache 42 asthenia 28 muscle and joint pain 24. all participants produced neutralizing antib. ,covid-19 science update produced by office of chief science officer covid-19 in conjunction with stephen b. thacker cdc library. ,,"""Safety and immunogenicity of an rAd26 and rAd5 vector-based heterologous prime-boost COVID-19 vaccine in two formulations: two open, non-randomised phase 1/2 studies from Russia. Logunov et al. Lancet, • After vaccination, no serious adverse events occurred, though mild adverse events were common, including: pain at injection site (58%), hyperthermia (50%), headache (42%), asthenia (28%), muscle and joint pain (24%). • All participants produced neutralizing antibodies to SARS-CoV-2 (Figure). o Neutralizing antibody titers in the vaccine participants were not significantly different from convalescent plasma donors who experienced mild and moderate disease. o The frozen and dried vaccine formulations performed similarly. o Cell-mediated responses were detected in all participants., Temporal detection and phylogenetic assessment of SARS-CoV-2 in municipal wastewater. Nemudryi et al. Cell Reports Medicine, • During two outbreaks of SARS-CoV-2 in Bozeman, MT, detection of SARS-CoV-2 RNA in sewage followed symptom onset in persons within the wastewater catchment community by 5–8 days and preceded clinical PCR diagnosis of patients by 2–4 days (Figure). • The quantity of SARS-CoV-2 RNA detected in wastewater catchment community tended to mirror the burden of infection in the community., Social distancing for COVID-19 and diagnoses of other infectious diseases in children. Hatoun et al. Pediatrics, • The prevalence of 12 common pediatric infectious syndromes was significantly lower in the 2020 post-social distancing (SD) period than the equivalent 2019 period (p &lt;0.001), (Figure)., Healthcare worker perception of a global outbreak of novel coronavirus (COVID-19) and personal protective equipment: Survey of a pediatric tertiary-care hospital. Piche-Renaud et al. Infection Control &amp; Hospital Epidemiology, • In a survey of hospital-based healthcare workers (HCW): o Only 50% identified the correct donning order and 35% identified the correct doffing order of personal protective equipment (PPE). o Respondents were more concerned about COVID-19 exposure at work than outside of work.  Emergency department staff scored highest for concern about workplace exposure.  Administration staff scored highest for concern about exposure outside of work., A national strategy to diagnose COVID-19 associated invasive fungal disease in the ICU. White et al. Clinical Infectious Diseases, • Fifty-one of 135 COVID-19 ICU patients (37.8%; 95% CI 30.0-46.2) had ≥1 positive test for invasive fungal disease (IFD). o 17 tests were positive for yeast (mainly Candida), 30 were positive for Aspergillus, 4 were unspecified fungal infections. • The prognosis of patients with IFD was overall poorer than those without; however, when treated with anti-fungal therapy (AFT), mortality rates returned to levels seen among COVID-19 patients without IFD., Cardiovascular Magnetic Resonance Findings in Competitive Athletes Recovering From COVID-19 Infection. Rajpal et al. JAMA Cardiology, • Four athletes (15%) had contrast (gadolinium)-enhanced CMR findings consistent with myocarditis. o Of these, two had mild symptoms (shortness of breath) and 2 were asymptomatic. • Eight additional athletes (30.8%) had indication of prior myocardial injury., COVID-19 myocardial pathology evaluated through screening cardiac magnetic resonance (COMPETE CMR). Clark et al. medRxiv, • Contrast-enhanced cardiac magnetic resonance (CMR) of 22 collegiate athletes recovered from mild or asymptomatic COVID-19 was abnormal in 2 (9%) cases athletes. o One had pericarditis with effusion (inflammation of the sac surrounding the heart) and the other had acute myocarditis (inflammation of the heart muscle) (Figure). • All other cardiac assessments were normal., Disease severity dictates SARS-CoV-2-specific neutralizing antibody responses in COVID-19. Chen et al. Signal Transduction and Targeted Therapy, • Neutralizing antibody (NAb) levels were higher among persons who experienced severe or moderate COVID-19 illness compared with persons whose illness was asymptomatic or mild (Figure)., COVID-19, Science"""
4414,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/global-covid-19/telemedicine.html,What is Telemedicine in a non-US Setting,"""Coronavirus Disease 2019 (COVID-19)""",telemedicine is use of electronic information and telecommunication technology to get health care you need while practicing social distancing. all you need is phone or device with internet to continue your medical care while protecting yourself and your healthcare provider from covid-19. speak with your doctor to determine whether telemedicine is appropriate for your health needs. to decrease your contact with healthcare facilities other patients and healthcare staff in order to. ,telemedicine is use of electronic information and telecommunication technology to get health care you need while practicing social distancing. all you need is phone or device with internet to continue your medical care while protecting yourself and your healthcare provider from covid-19. speak with your doctor to determine whether telemedicine is appropriate for your health needs. ,2/11/20,"""COVID, coronavirus, health, medicine, telemedicine, phone, computer, doctor, healthcare, Coronavirus [CoV], Treatment general"""
4415,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/global-covid-19/non-us-clinical-mitigation.html,Clinical Mitigation (Non-US Settings),"""Coronavirus Disease 2019 (COVID-19)""",maintaining essential services as result of covid-19 pandemic health systems globally are being overwhelmed. healthcare services are being compromised in order to meet demands of caring for covid-19 patients. however ensuring delivery of essential health services must be prioritized to prevent increases in morbidity and mortality. additionally lock downs and fear of acquiring virus may reduce healthcare utilization mitigation strategies are needed to ensure safe and effective. ,strategies to ensure adequate provision of care for mildly to moderately ill covid-19 patients and delivery of other non covid-19 essential health services during covid-19 outbreak .. ,2/11/20,"""COVID-19, global health, low resource countries, mitigation, prevention, health services, immunization, malaria, tuberculosis, HIV, AIDS ​, Coronavirus [CoV]"""
4416,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/hcp/non-us-settings/hcf-visitors.html,Management of Visitors to Healthcare Facilities in the Context of COVID-19: Non-US Healthcare Settings,"""Coronavirus Disease 2019 (COVID-19)""",2. visitors to healthcare facilities should be limited in context of covid-19 pandemic regardless of known community transmission. if visitors are allowed facilities should designate entrance that visitors can use to access healthcare facility. visitors who are noted by healthcare facility staff to have fever or other symptoms of acute respiratory illness e.g. cough or shortness of breath should be instructed to leave facility and seek care if needed. facilities. ,this document provides guidance to healthcare facilities on management of visitors to reduce risk of transmission of sars cov-2 also known as covid-19 virus to visitors of suspected or confirmed covid-19 patients. this document also considers preventing introduction of covid-19 into healthcare facilities by visitors during periods of community transmission risk of introduction into facilities increases as community transmission becomes more widespread. facilities should establish policies and procedures for managing screening educating and training all visitors. ,2/11/20,"""COVID-19, non-U.S., healthcare facilities, healthcare workers, overseas, hospitals, visitors, transmission, prevention, screening, education, training, Operations, Staffing, Clinical Care"""
4417,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/travelers/from-other-countries.html,Travelers Prohibited from Entry to the United States,"""COVID-19 and Your Health""",as further provided in each proclamation citizens and lawful permanent residents of united states certain family members and other individuals who meet specified exceptionsexternal icon who have been in one of countries listed above in past 14 days will be allowed to enter united states. more information about what to do after arriving to united states is available on cdcs after you travel webpage. ,american citizens lawful permanent residents and their families who have been in one of countries listed in past 14 days will be allowed to enter united states but will be redirected to one of 13 airports .. ,2/11/20,"""Entry to the U.S., American Citizens, CDC Actions, Travel, Cruise Ships, International Travel, Businesses & Workplace Safety, Airlines"""
4418,article,cdc.gov,https://www.cdc.gov/library/covid19/091120_covidupdate.html,COVID-19 Science Update released: September 11,"""CDC Library: COVID-19 Science Update: 09/11/2020""",below we present three randomized clinical trials rcts and meta analysis that contributed to inclusion of corticosteroids into standard of care for covid-19-related ards. a. effect of dexamethasone on days alive and ventilator free in patients with moderate or severe acute respiratory distress syndrome and covid-19 codex randomized clinical trialexternal icon. tomazini et al. jama september 2 2020. patients in dexamethasone group plus standard care had significantly more v. ,covid-19 science update produced by office of chief science officer covid-19 in conjunction with stephen b. thacker cdc library. ,,"""Effect of dexamethasone on days alive and ventilator-free in patients with moderate or severe acute respiratory distress syndrome and COVID-19: The CoDEX randomized clinical trial. Tomazini et al. JAMA, • Patients in the dexamethasone group plus standard care had significantly more ventilator-free days in the first 28 days, 6.6 days (95% CI 5.0-8.2) than the standard care alone group, 4.0 days (95% CI 2.9-5.4), (p = 0.04). • Mean Sequential Organ Failure Assessment (SOFA) score was significantly lower in the dexamethasone group at 7 days (6.1; 95% CI 5.5-6.7) vs standard care (7.5; 95% CI 6.9-8.1; p = 0.004), indicating lower organ dysfunction in the dexamethasone group. • There was no significant difference in all-cause mortality at 28 days for the dexamethasone group (56.3%) vs the standard care group (61.5%), hazard ratio 0.97 (95% CI 0.72-1.31). • Dexamethasone was not associated with increased risk of adverse events., Effect of hydrocortisone on 21-day mortality or respiratory support among critically ill patients with COVID-19. A randomized clinical trial. Dequin et al. JAMA, • There was no difference in treatment failure at day 21 in patients who received hydrocortisone vs placebo (Figure). • There were 11 deaths in the hydrocortisone group and 20 deaths in the placebo group (p = 0.057). • There was no significant difference in the groups for any secondary outcome and no adverse events were reported., Effect of hydrocortisone on mortality and organ support in patients with severe COVID-19. The REMAP-CAP COVID-19 corticosteroid domain randomized clinical trial. Writing Committee for REMAP-CAP Investigators. JAMA, • Compared to no hydrocortisone, the fixed-dose regimen, OR = 1.43 (95% CI 0.91-2.27), and the shock-dependent regimen, OR = 1.22 (95% CI 0.76-1.94), resulted in fewer days on organ support. o For a fixed-dose steroid regimen, there was a 93% probability of an OR >1 for organ-free support days; for the shock-dependent regimen, the probability of an OR >1 was 80%. • Serious adverse events were reported in 4 (3%), 5 (3%), and 1 (1%) of the patients in the fixed-dose, shock-dependent, and no hydrocortisone groups, respectively., Association between administration of systemic corticosteroids and mortality among critically ill patients with COVID-19. A meta-analysis. The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group. JAMA, • 28-day all-cause mortality was lower among patients who received corticosteroids compared with those who received usual care or placebo (summary odds ratio, 0.66), (Figure)., Humoral immune response to SARS-CoV-2 in Iceland. Gudbjartsson et al. NEJM, • Estimated seroprevalence in Icelanders was 0.9% (95% CI 0.8-0.9), and the estimated infection fatality risk was 0.3% (95% CI 0.2-0.6). • 91.1% (95% CI 89.4-92.6) of 1, 215 people who had recovered from infection had detectable antibodies to both nucleocapsid (N) and spike (S1) proteins (Figure). o 95.1% (95% CI 93.8-96.3) had detectable antibodies to at least one protein. o Antibody response was stable up to 4 months after infection (Figure)., What protective health measures are Americans taking in response to COVID-19? Results from the COVID impact survey. Qeadan et al. International Journal of Environmental Research and Public Health, • The three most common protective behaviors taken were washing hands (94.7%), keeping 6 feet away from persons outside the household (90.1%), and wearing a face mask (86.2%). • Persons with a close friend or family member who died of COVID-19 were more likely to have taken protective measures than those who did not: adjusted incidence rate ratio (aIRR) in April = 1.04 (95% CI 1.00-1.08); May = 1.02 (95% CI 0.99-1.06); June = 1.16 (95% CI 1.11-1.20). • Females, persons of non-White race, persons living in larger households, older adults, and persons with comorbidities took more protective measures., Prevalence of depression symptoms in US adults before and during the COVID-19 pandemic. Ettman et al. JAMA, • During the COVID-19 pandemic period (March-April), depression symptoms were reported three times more often across all demographic groups than during a comparison pre-pandemic period (Figure 1). o 27.8% of persons had depression symptoms during the pandemic period, compared with 8.5% who had symptoms before the pandemic. o Severity of depression symptoms was also greater during the pandemic period compared with before (Figure 2). • Lower income, &lt;$5, 000 in savings, or experiencing COVID-19-related stressors (e.g., losing a job, knowing someone who died of COVID-19, having financial problems) were all associated with increased depression., A serological survey of SARS-CoV-2 in cats in Wuhan. Zhang et al. Emerging Microbes &amp; Infections, • A serological survey of cats found that 15/102 (14.7%) had antibodies specific to SARS-CoV-2, and 11/102 (10.8%) had neutralizing antibodies (Figure). o None of the 15 positive samples cross-reacted with type I or II feline infectious peritonitis virus, a feline coronavirus. o Samples from 39 cats collected in 2019 were negative for SARS-CoV-2 antibodies. • The three cats with the highest antibody levels to the SARS-CoV-2 S protein receptor binding domain (RBD) lived with individuals with COVID-19; neutralizing antibodies were found in 2 of the 3 cats. • Two cats whose owners were positive for COVID-19 had antibody levels that decreased to undetectable levels by 110 days after sampling began, a similar pattern was seen for neutralizing antibodies., Acute arterial thromboembolism in patients with COVID-19 in the New York City area. Etkin et al. Annals of Vascular Surgery, • 49 COVID-19 patients had arterial thromboembolism diagnosed during hospitalization (median age 67 years [IQR 58-75]). o 22 (45%) COVID-19 patients had acute arterial ischemia on presentation and were subsequently diagnosed with COVID-19. o The most common preexisting conditions were hypertension (53%) and diabetes (35%); 18% were current or former smokers. • 21 (46%) patients died in the hospital. o Mortality in 35 patients with lower limb ischemia was 50% and in 2 patients with mesenteric ischemia was 100%. • 9 (18%) patients experienced limb loss., A SARS-CoV-2 vaccine candidate would likely match all currently circulating variants. Dearlove et al. Proceeding of National Academy of Sciences, • An analysis of 18, 514 SARS-CoV-2 genome sequences observed limited viral diversity. o 7, 559 polymorphisms were detected (Figure). o 95% of sequences had 11 mutations or fewer. • The D614G mutation (found in 69.4% of sequences) in the spike (S) protein became dominant due to its presence in the early European cases (i.e., a founder effect), rather than adaption to host responses. o The D614G mutation was not predicted to interfere with vaccine-induced antibody binding., COVID-19, Science"""
4419,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-in-nursing-homes.html,People Who Live in a Nursing Home or Long-Term Care Facility,"""COVID-19 and Your Health""",many cases of covid-19 in united states have occurred among older adults living in nursing homes or long term care facilities. notify staff right away if you feel sick. ask your caretakers about actions that are being taken at your nursing home or long term care facility to protect you and your loved ones including if and how they are limiting visitors. symptoms of covid-19 can range from mild symptoms to severe illness sometimes resulting in death. symptoms may appear 214 days. ,people who live in nursing home or long term care facility and those who support them should take steps to prevent getting sick and stay healthy during covid-19 pandemic .. ,2/11/20,"""nursing home, covid-19, coronavirus, long-term care facility, healthcare provider, viral testing, Coronavirus [CoV]"""
4420,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-at-increased-risk.html,People Who Are at Increased Risk for Severe Illness,"""""",,,,""""""
4421,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/doctor-visits-medicine.html,Doctor Visits and Getting Medicines,"""COVID-19 and Your Health""",if you or member of your household has signs of covid-19 call your doctor first instead of going to office or emergency department. call 911 if you believe it is emergency. see also what to do if you are sick. ,stay safe when going to doctor or pharmacy .. ,2/11/20,"""doctor, pharmacy, COVID-19, going out, medicine, Coronavirus [CoV], Cleaning/ Disinfecting/Sanitizing, Operations, Domestic Travel, Businesses & Workplace Safety, Mass Transit, Rideshare Taxi Limo & other Passenger Drivers-for-Hire, Prevention & Infection Control, Going Out & Daily Activities"""
4422,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/caregivers-dementia.html,Additional COVID-19 Guidance for Caregivers of People Living with Dementia in Community Settings,"""COVID-19 and Your Health""",if you care for someone living with dementia its important that you know what you can do to protect yourself and others during covid-19 pandemic and what additional steps you can take to protect your loved one know when you need to seek medical attention for your loved one. call healthcare provider if your loved one has symptoms of covid-19.4 be aware that older adults with covid-19 may not always have typical symptoms5 such as fever or cough. use cdcs self checker1 guide to. ,people caring for loved ones with dementia can take steps to prevent illness and stay healthy during covid-19 pandemic .. ,2/11/20,"""dementia, Alzheimer's disease, covid-19, caregivers, caring for loved ones, older adults, coronavirus, Symptoms"""
4423,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/living-in-close-quarters.html,Households Living in Close Quarters,"""COVID-19 and Your Health""",this guidance is intended for people living together in close quarters such as people who share small apartment or for people who live in same household with large or extended families. people of any age who have certain underlying medical conditions are at risk for getting covid-19. some groups have increased risk for severe illness from coronavirus disease 2019 covid-19. following information is aimed to help you protect those who are most vulnerable in your household. if yo. ,guidance and tips for families living in close quarters or with large or extended families .. ,2/11/20,"""household, tight quarters, close quarters, extended families, large families, tight space, limited space, vulnerable, high risk, older adults, elderly, COVID-1, Preparedness Tools, Prevention & Infection Control, Going Out & Daily Activities"""
4424,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/community/critical-workers/implementing-safety-practices.html,Implementing Safety Practices for Critical Infrastructure Workers Who May Have Had Exposure to a Person with Suspected or Confirmed COVID-19,"""""",,,,""""""
4425,article,cdc.gov,https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-with-disabilities.html,People with Disabilities,"""COVID-19 and Your Health""",covid-19 is new disease and we are still learning how it spreads severity of illness it causes and to what extent it may spread in united states. disability alone may not be related to higher risk for getting covid-19 or having severe illness. most people with disabilities are not inherently at higher risk for becoming infected with or having severe illness from covid-19. however some people with disabilities might be at higher risk of infection or severe illness because of their. ,people with disabilities and those who support them can take steps to prevent illness and stay healthy during covid-19 pandemic .. ,2/11/20,"""COVID-19, at-risk, at higher risk, risk of severe illness, take extra precautions, medically at risk, people with conditions, vulnerable populations, disability, disabilities, disabled people, Coronavirus [CoV], Disabled, Adults with disabilities, high risk, at risk, Disease Information, People Who Are At Higher Risk, People with Disabilities, Prevention & Infection Control"""
